cod_mpio,municipio,departamento,lat,lon,riesgo_score,riesgo_nivel,riesgo_pred,confianza,idx_minero,idx_deforestacion,idx_hidrico,idx_sensibilidad,mineria_titulos,mineria_minerales,deforestacion_ha,runap_areas,runap_hectareas,agua_estaciones,mineria_volumen,mineria_regalias,es_pdet
23300,COTORRA,CÓRDOBA,9.037163,-75.799216,0.037,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3702,0,0,0.0,1,326.1,0,0.0,0.0,0
23350,LA APARTADA,CÓRDOBA,8.050125,-75.336031,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
23417,LORICA,CÓRDOBA,9.240789,-75.816084,0.1968,Medio,Medio,0.97,0.4424,0.0,0.0,0.4201,2,2,0.0,1,713.1,0,10712.0,0.0,0
23419,LOS CÓRDOBAS,CÓRDOBA,8.892098,-76.35518,0.1504,Bajo,Bajo,0.999,0.4297,0.0,0.0,0.0,5,3,0.0,0,0.0,0,6724.0,0.0,0
23464,MOMIL,CÓRDOBA,9.240707,-75.67796,0.082,Bajo,Bajo,1.0,0.2342,0.0,0.0,0.0,3,3,0.0,0,0.0,0,0.0,0.0,0
23466,MONTELÍBANO,CÓRDOBA,7.973777,-75.416818,0.3555,Crítico,Medio,0.599,0.6158,0.0,0.46,0.25,30,15,0.0,0,0.0,1,7273.7,0.0,1
23500,MOÑITOS,CÓRDOBA,9.245223,-76.1291,0.029,Bajo,Bajo,1.0,0.0,0.0,0.0,0.2898,0,0,0.0,1,92.0,0,0.0,0.0,0
23555,PLANETA RICA,CÓRDOBA,8.4082,-75.583241,0.2379,Medio,Medio,0.988,0.5048,0.0,0.0,0.6118,11,10,0.0,4,14340.0,0,7838.8,0.0,0
23570,PUEBLO NUEVO,CÓRDOBA,8.504099,-75.508035,0.0351,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3513,0,0,0.0,1,242.7,0,0.0,0.0,0
23574,PUERTO ESCONDIDO,CÓRDOBA,9.005372,-76.260411,0.0782,Bajo,Bajo,1.0,0.2233,0.0,0.0,0.0,1,1,0.0,0,0.0,0,1750.0,0.0,0
23580,PUERTO LIBERTADOR,CÓRDOBA,7.888859,-75.671761,0.2677,Alto,Alto,0.937,0.6934,0.0,0.0,0.25,39,16,0.0,0,0.0,0,20602.3,6941.0,1
23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,9.239295,-75.724987,0.082,Bajo,Bajo,1.0,0.2342,0.0,0.0,0.0,3,3,0.0,0,0.0,0,0.0,0.0,0
23660,SAHAGÚN,CÓRDOBA,8.943048,-75.445834,0.0041,Bajo,Bajo,1.0,0.0116,0.0,0.0,0.0,0,0,0.0,0,0.0,0,70.8,582.0,0
23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,9.145448,-75.50879,0.004,Bajo,Bajo,1.0,0.0114,0.0,0.0,0.0,0,0,0.0,0,0.0,0,69.8,0.0,0
23672,SAN ANTERO,CÓRDOBA,9.376434,-75.76112,0.0161,Bajo,Bajo,1.0,0.0459,0.0,0.0,0.0,0,0,0.0,0,0.0,0,312.1,0.0,0
23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,9.35247,-75.955107,0.0651,Bajo,Bajo,1.0,0.0,0.0,0.0,0.651,0,0,0.0,1,26463.7,0,0.0,0.0,0
23678,SAN CARLOS,CÓRDOBA,8.799282,-75.698799,0.1901,Bajo,Medio,0.708,0.4242,0.0,0.0,0.4159,3,1,0.0,1,668.4,0,8318.0,57.0,0
23682,SAN JOSÉ DE URÉ,CÓRDOBA,7.787303,-75.533476,0.187,Bajo,Bajo,0.933,0.4628,0.0,0.0,0.25,9,9,0.0,0,0.0,0,5477.7,0.0,1
23686,SAN PELAYO,CÓRDOBA,8.958436,-75.835615,0.0978,Bajo,Bajo,1.0,0.2795,0.0,0.0,0.0,0,0,0.0,0,0.0,0,4230.0,0.0,0
23807,TIERRALTA,CÓRDOBA,8.170612,-76.059797,0.1967,Medio,Medio,0.98,0.4905,0.0,0.0,0.25,10,5,0.0,0,0.0,0,7234.2,0.0,1
23815,TUCHÍN,CÓRDOBA,9.186625,-75.553962,0.0171,Bajo,Bajo,1.0,0.0,0.0,0.0,0.171,0,0,0.0,1,13.5,0,0.0,0.0,0
23855,VALENCIA,CÓRDOBA,8.255016,-76.150756,0.1974,Medio,Medio,0.98,0.4925,0.0,0.0,0.25,10,5,0.0,0,0.0,0,7454.0,0.0,1
25001,AGUA DE DIOS,CUNDINAMARCA,4.375309,-74.669221,0.1594,Bajo,Bajo,0.997,0.3772,0.0,0.0,0.2735,5,3,0.0,1,71.1,0,3323.6,0.0,0
25019,ALBÁN,CUNDINAMARCA,4.878022,-74.438261,0.0441,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4411,0,0,0.0,1,991.8,0,0.0,0.0,0
25035,ANAPOIMA,CUNDINAMARCA,4.562737,-74.528676,0.0782,Bajo,Bajo,1.0,0.178,0.0,0.0,0.1589,1,1,0.0,1,11.0,0,868.5,0.0,0
25040,ANOLAIMA,CUNDINAMARCA,4.7617,-74.46384,0.0108,Bajo,Bajo,1.0,0.0,0.0,0.0,0.1078,0,0,0.0,1,4.4,0,0.0,0.0,0
25053,ARBELÁEZ,CUNDINAMARCA,4.272534,-74.414901,0.1009,Bajo,Bajo,1.0,0.2883,0.0,0.0,0.0,4,2,0.0,0,0.0,0,510.0,0.0,0
25086,BELTRÁN,CUNDINAMARCA,4.802832,-74.741666,0.1677,Bajo,Bajo,0.996,0.3503,0.0,0.0,0.4509,0,0,0.0,1,1156.0,0,6953.0,0.0,0
25095,BITUIMA,CUNDINAMARCA,4.872171,-74.539609,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25099,BOJACÁ,CUNDINAMARCA,4.737205,-74.344594,0.2067,Medio,Medio,0.986,0.4212,0.0,0.0,0.5929,9,3,0.0,2,10657.3,0,2100.0,0.0,0
25120,CABRERA,CUNDINAMARCA,3.985164,-74.484549,0.0345,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3447,0,0,0.0,9,218.5,0,0.0,0.0,0
25123,CACHIPAY,CUNDINAMARCA,4.730957,-74.435711,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25126,CAJICÁ,CUNDINAMARCA,4.920009,-74.02298,0.0714,Bajo,Bajo,1.0,0.204,0.0,0.0,0.0,0,0,0.0,0,0.0,0,2344.0,0.0,0
25148,CAPARRAPÍ,CUNDINAMARCA,5.34758,-74.491045,0.1969,Medio,Medio,0.963,0.5236,0.0,0.0,0.1361,14,4,0.0,1,7.4,0,7183.3,1398.0,0
25151,CÁQUEZA,CUNDINAMARCA,4.404112,-73.946473,0.1815,Bajo,Bajo,0.986,0.5185,0.0,0.0,0.0,20,7,0.0,0,0.0,0,525.2,0.0,0
25154,CARMEN DE CARUPA,CUNDINAMARCA,5.349119,-73.901357,0.2101,Medio,Medio,0.913,0.3993,0.0,0.22,0.1539,8,4,0.0,2,10.1,1,1626.1,116.0,0
25168,CHAGUANÍ,CUNDINAMARCA,4.948916,-74.593455,0.1084,Bajo,Bajo,1.0,0.3098,0.0,0.0,0.0,2,1,0.0,0,0.0,0,3256.0,0.0,0
25175,CHÍA,CUNDINAMARCA,4.866508,-74.05,0.1454,Bajo,Bajo,0.999,0.4068,0.0,0.0,0.03,8,1,0.0,1,0.6,0,2112.0,0.0,0
25178,CHIPAQUE,CUNDINAMARCA,4.442671,-74.044876,0.1817,Bajo,Bajo,0.981,0.4036,0.0,0.04,0.3046,8,2,0.0,2,116.3,1,1899.2,0.0,0
25181,CHOACHÍ,CUNDINAMARCA,4.527048,-73.922894,0.2017,Medio,Medio,0.991,0.4035,0.0,0.0,0.6052,6,2,0.0,20,12924.6,0,3895.0,2222.0,0
25183,CHOCONTÁ,CUNDINAMARCA,5.145224,-73.683533,0.1345,Bajo,Bajo,0.997,0.2342,0.0,0.21,0.0,3,2,0.0,0,0.0,2,0.0,0.0,0
25200,COGUA,CUNDINAMARCA,5.061842,-73.978497,0.3121,Alto,Alto,0.929,0.7412,0.0,0.0,0.5267,65,5,0.0,5,3782.3,0,14388.1,0.0,0
25214,COTA,CUNDINAMARCA,4.812564,-74.102569,0.0261,Bajo,Bajo,1.0,0.0,0.0,0.0,0.2611,0,0,0.0,2,58.4,0,0.0,0.0,0
25224,CUCUNUBÁ,CUNDINAMARCA,5.249795,-73.766113,0.3173,Alto,Alto,0.983,0.7601,0.0,0.0,0.5124,80,2,0.0,2,3026.3,0,8904.8,0.0,0
25245,EL COLEGIO,CUNDINAMARCA,4.577951,-74.442261,0.0832,Bajo,Bajo,1.0,0.2376,0.0,0.0,0.0,2,2,0.0,0,0.0,0,1080.0,0.0,0
25258,EL PEÑÓN,CUNDINAMARCA,5.248747,-74.290207,0.112,Bajo,Bajo,1.0,0.3201,0.0,0.0,0.0,0,0,0.0,0,0.0,0,5650.0,0.0,0
25260,EL ROSAL,CUNDINAMARCA,4.850589,-74.263103,0.2103,Medio,Medio,0.999,0.546,0.0,0.0,0.1921,19,4,0.0,2,19.2,0,5325.0,0.0,0
25269,FACATATIVÁ,CUNDINAMARCA,4.813353,-74.350085,0.0342,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3415,0,0,0.0,1,207.9,0,0.0,0.0,0
25279,FÓMEQUE,CUNDINAMARCA,4.485474,-73.892523,0.0326,Bajo,Bajo,1.0,0.0,0.0,0.0,0.3257,0,0,0.0,3,162.1,0,0.0,0.0,0
25281,FOSCA,CUNDINAMARCA,4.339093,-73.93902,0.1593,Bajo,Bajo,0.999,0.4551,0.0,0.0,0.0,4,1,0.0,0,0.0,0,9787.1,1238.0,0
25286,FUNZA,CUNDINAMARCA,4.710412,-74.201528,0.1895,Bajo,Bajo,0.971,0.0,0.0,0.567,0.478,0,0,0.0,2,1766.2,3,0.0,0.0,0
25288,FÚQUENE,CUNDINAMARCA,5.403997,-73.795855,0.063,Bajo,Bajo,1.0,0.0,0.0,0.0,0.6304,0,0,0.0,1,19163.9,0,0.0,0.0,0
25290,FUSAGASUGÁ,CUNDINAMARCA,4.336723,-74.37543,0.138,Bajo,Bajo,1.0,0.3944,0.0,0.0,0.0,4,3,0.0,0,0.0,0,5323.0,0.0,0
25293,GACHALÁ,CUNDINAMARCA,4.693579,-73.520161,0.3474,Crítico,Crítico,0.952,0.6829,0.0,0.243,0.4761,42,4,0.0,7,1714.8,3,13931.5,0.0,0
25295,GACHANCIPÁ,CUNDINAMARCA,4.990947,-73.873464,0.1218,Bajo,Bajo,1.0,0.2842,0.0,0.0,0.2231,4,3,0.0,1,31.8,0,378.0,0.0,0
25297,GACHETÁ,CUNDINAMARCA,4.816411,-73.636377,0.2594,Alto,Alto,0.926,0.4668,0.0,0.18,0.5102,8,3,0.0,1,2922.7,1,6845.5,582.0,0
25299,GAMA,CUNDINAMARCA,4.763325,-73.611037,0.0478,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4784,0,0,0.0,1,1777.7,0,0.0,0.0,0
25307,GIRARDOT,CUNDINAMARCA,4.313069,-74.798201,0.1944,Medio,Medio,0.994,0.5553,0.0,0.0,0.0,16,6,0.0,0,0.0,0,9748.1,0.0,0
25312,GRANADA,CUNDINAMARCA,4.519763,-74.350766,0.0559,Bajo,Bajo,1.0,0.0,0.0,0.0,0.559,0,0,0.0,6,6272.7,0,0.0,0.0,0
25317,GUACHETÁ,CUNDINAMARCA,5.383378,-73.686972,0.2957,Alto,Alto,0.997,0.7014,0.0,0.0,0.5022,55,5,0.0,1,2578.4,0,7511.4,0.0,0
25320,GUADUAS,CUNDINAMARCA,5.072076,-74.603402,0.243,Medio,Medio,0.972,0.5489,0.0,0.0,0.5088,12,5,0.0,1,2859.8,0,12757.0,814.0,0
25322,GUASCA,CUNDINAMARCA,4.866719,-73.877143,0.1985,Medio,Medio,0.512,0.4095,0.0,0.0,0.5515,3,2,0.0,13,5576.2,0,7286.9,2318.0,0
25324,GUATAQUÍ,CUNDINAMARCA,4.517517,-74.790058,0.1651,Bajo,Bajo,0.998,0.4717,0.0,0.0,0.0,4,1,0.0,0,0.0,0,11315.0,0.0,0
25326,GUATAVITA,CUNDINAMARCA,4.935211,-73.83293,0.2581,Alto,Alto,0.977,0.5629,0.0,0.0,0.6108,5,3,0.0,2,14097.8,0,21980.4,0.0,0
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,4.877968,-74.467437,0.063,Bajo,Bajo,1.0,0.1799,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1900.0,0.0,0
25335,GUAYABETAL,CUNDINAMARCA,4.215306,-73.815107,0.1236,Bajo,Bajo,0.998,0.2071,0.0,0.0,0.5107,0,0,0.0,2,2948.6,0,2407.1,0.0,0
25339,GUTIÉRREZ,CUNDINAMARCA,4.254679,-74.003042,0.061,Bajo,Bajo,1.0,0.1743,0.0,0.0,0.0,0,0,0.0,0,0.0,0,1805.0,0.0,0
25368,JERUSALÉN,CUNDINAMARCA,4.562273,-74.695474,0.2332,Medio,Medio,0.995,0.6664,0.0,0.0,0.0,24,5,0.0,0,0.0,0,26640.9,0.0,0
25372,JUNÍN,CUNDINAMARCA,4.79057,-73.662961,0.2294,Medio,Medio,0.988,0.4874,0.0,0.0,0.5878,8,3,0.0,12,9847.1,0,8897.9,0.0,0
25377,LA CALERA,CUNDINAMARCA,4.721104,-73.968161,0.0835,Bajo,Bajo,0.999,0.0,0.0,0.199,0.3377,0,0,0.0,8,195.8,5,0.0,0.0,0
25386,LA MESA,CUNDINAMARCA,4.631028,-74.461588,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25394,LA PALMA,CUNDINAMARCA,5.358816,-74.391022,0.0414,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4138,0,0,0.0,1,646.0,0,0.0,0.0,0
25398,LA PEÑA,CUNDINAMARCA,5.198945,-74.394105,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25402,LA VEGA,CUNDINAMARCA,4.997768,-74.336885,0.0431,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.0215,1,1,0.0,1,0.4,0,0.0,0.0,0
25407,LENGUAZAQUE,CUNDINAMARCA,5.306131,-73.711512,0.3002,Alto,Alto,0.944,0.8578,0.0,0.0,0.0,144,6,0.0,0,0.0,0,15326.8,0.0,0
25426,MACHETÁ,CUNDINAMARCA,5.08007,-73.608226,0.2225,Medio,Medio,0.98,0.4859,0.0,0.0,0.5242,3,1,0.0,4,3637.3,0,13739.8,0.0,0
25430,MADRID,CUNDINAMARCA,4.732791,-74.265854,0.2118,Medio,Medio,0.977,0.5272,0.0,0.0,0.2732,17,3,0.0,2,70.8,0,4660.7,0.0,0
25436,MANTA,CUNDINAMARCA,5.009008,-73.540444,0.1796,Bajo,Bajo,0.973,0.4726,0.0,0.0,0.1419,13,3,0.0,1,8.2,0,2399.5,720.0,0
25438,MEDINA,CUNDINAMARCA,4.506298,-73.348449,0.223,Medio,Medio,0.999,0.5373,0.0,0.0,0.3498,6,1,0.0,2,237.0,0,17050.0,0.0,0
25473,MOSQUERA,CUNDINAMARCA,4.70653,-74.221154,0.1799,Bajo,Bajo,0.986,0.5139,0.0,0.0,0.0,16,7,0.0,0,0.0,0,3943.1,1048.0,0
25483,NARIÑO,CUNDINAMARCA,4.399837,-74.824732,0.1675,Bajo,Bajo,0.996,0.4786,0.0,0.0,0.0,10,3,0.0,0,0.0,0,5992.4,0.0,0
25486,NEMOCÓN,CUNDINAMARCA,5.068705,-73.877888,0.2317,Medio,Medio,0.999,0.6136,0.0,0.0,0.1692,29,4,0.0,3,13.1,0,7775.9,0.0,0
25488,NILO,CUNDINAMARCA,4.305838,-74.620009,0.2679,Alto,Alto,0.973,0.6822,0.0,0.0,0.2913,49,3,0.0,2,94.2,0,6700.5,0.0,0
25489,NIMAIMA,CUNDINAMARCA,5.125992,-74.38604,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25491,NOCAIMA,CUNDINAMARCA,5.069466,-74.379093,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25506,VENECIA,CUNDINAMARCA,4.089056,-74.478301,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25513,PACHO,CUNDINAMARCA,5.136907,-74.156132,0.2151,Medio,Medio,0.995,0.6146,0.0,0.0,0.0,11,3,0.0,0,0.0,0,26008.0,0.0,0
25518,PAIME,CUNDINAMARCA,5.370487,-74.152213,0.014,Bajo,Bajo,1.0,0.04,0.0,0.0,0.0,0,0,0.0,0,0.0,0,267.5,0.0,0
25524,PANDI,CUNDINAMARCA,4.190393,-74.486641,0.1133,Bajo,Bajo,1.0,0.3236,0.0,0.0,0.0,1,1,0.0,0,0.0,0,4791.0,0.0,0
25530,PARATEBUENO,CUNDINAMARCA,4.374832,-73.212825,0.2462,Medio,Medio,0.956,0.542,0.0,0.226,0.0,18,8,0.0,0,0.0,9,5735.9,0.0,0
25535,PASCA,CUNDINAMARCA,4.308979,-74.302276,0.0141,Bajo,Bajo,1.0,0.0404,0.0,0.0,0.0,0,0,0.0,0,0.0,0,270.0,0.0,0
25572,PUERTO SALGAR,CUNDINAMARCA,5.465413,-74.653695,0.1018,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.6077,1,1,0.0,1,13448.4,0,0.0,0.0,0
25580,PULÍ,CUNDINAMARCA,4.682022,-74.71438,0.1265,Bajo,Bajo,0.996,0.1696,0.0,0.0,0.6714,0,0,0.0,2,36404.7,0,1729.0,0.0,0
25592,QUEBRADANEGRA,CUNDINAMARCA,5.118076,-74.48014,0.1514,Bajo,Bajo,0.999,0.4326,0.0,0.0,0.0,10,3,0.0,0,0.0,0,1939.0,0.0,0
25594,QUETAME,CUNDINAMARCA,4.329884,-73.863214,0.1715,Bajo,Bajo,0.99,0.4901,0.0,0.0,0.0,11,5,0.0,0,0.0,0,6193.2,0.0,0
25596,QUIPILE,CUNDINAMARCA,4.74481,-74.533705,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25599,APULO,CUNDINAMARCA,4.520304,-74.593926,0.0893,Bajo,Bajo,1.0,0.2551,0.0,0.0,0.0,2,1,0.0,0,0.0,0,1527.5,0.0,0
25612,RICAURTE,CUNDINAMARCA,4.282113,-74.772861,0.1728,Bajo,Bajo,0.991,0.4937,0.0,0.0,0.0,8,3,0.0,0,0.0,0,9578.9,0.0,0
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,4.616138,-74.351443,0.0536,Bajo,Bajo,1.0,0.0561,0.0,0.0,0.3399,0,0,0.0,2,202.9,0,394.0,0.0,0
25649,SAN BERNARDO,CUNDINAMARCA,4.179433,-74.42296,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25653,SAN CAYETANO,CUNDINAMARCA,5.332938,-74.024754,0.1429,Bajo,Bajo,0.997,0.2582,0.0,0.21,0.0,0,0,0.0,0,0.0,1,3610.3,0.0,0
25658,SAN FRANCISCO,CUNDINAMARCA,4.972917,-74.289672,0.1551,Bajo,Bajo,0.998,0.302,0.0,0.0,0.4936,2,1,0.0,2,2253.3,0,2975.9,0.0,0
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,4.847575,-74.621919,0.164,Bajo,Bajo,0.999,0.4685,0.0,0.0,0.0,4,2,0.0,0,0.0,0,11005.4,0.0,0
25718,SASAIMA,CUNDINAMARCA,4.962167,-74.432628,0.0747,Bajo,Bajo,1.0,0.1481,0.0,0.0,0.2282,0,0,0.0,1,34.5,0,1403.0,0.0,0
25736,SESQUILÉ,CUNDINAMARCA,5.04476,-73.796099,0.0606,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.1958,1,1,0.0,4,20.4,0,0.0,0.0,0
25740,SIBATÉ,CUNDINAMARCA,4.492625,-74.257874,0.2278,Medio,Medio,0.915,0.2029,0.0,0.5,0.3178,1,1,0.0,1,143.3,1,1323.2,0.0,0
25743,SILVANIA,CUNDINAMARCA,4.381981,-74.405534,0.178,Bajo,Bajo,0.995,0.4233,0.0,0.0,0.298,10,3,0.0,2,104.8,0,1247.7,0.0,0
25745,SIMIJACA,CUNDINAMARCA,5.505231,-73.850703,0.1628,Bajo,Bajo,0.998,0.465,0.0,0.0,0.0,2,1,0.0,0,0.0,0,12676.1,0.0,0
25754,SOACHA,CUNDINAMARCA,4.579268,-74.215463,0.3167,Alto,Alto,0.942,0.7971,0.0,0.0,0.3767,104,10,0.0,1,361.6,0,6938.3,0.0,0
25758,SOPÓ,CUNDINAMARCA,4.915395,-73.943328,0.0877,Bajo,Bajo,1.0,0.1171,0.0,0.0,0.4676,1,1,0.0,7,1501.5,0,0.0,0.0,0
25769,SUBACHOQUE,CUNDINAMARCA,4.929118,-74.172773,0.1812,Bajo,Bajo,0.987,0.4296,0.0,0.0,0.3088,10,3,0.0,1,124.3,0,1718.1,0.0,0
25772,SUESCA,CUNDINAMARCA,5.103495,-73.798227,0.154,Bajo,Bajo,0.999,0.3772,0.0,0.0,0.2199,2,2,0.0,3,30.2,0,6322.4,0.0,0
25777,SUPATÁ,CUNDINAMARCA,5.06162,-74.235403,0.0635,Bajo,Bajo,1.0,0.0,0.0,0.0,0.6354,0,0,0.0,6,20733.7,0,0.0,0.0,0
25779,SUSA,CUNDINAMARCA,5.455291,-73.813938,0.1555,Bajo,Bajo,0.997,0.4443,0.0,0.0,0.0,0,0,0.0,0,0.0,0,12868.9,0.0,0
25781,SUTATAUSA,CUNDINAMARCA,5.247482,-73.853159,0.2247,Medio,Medio,0.997,0.6421,0.0,0.0,0.0,36,3,0.0,0,0.0,0,7720.7,0.0,0
25785,TABIO,CUNDINAMARCA,4.916832,-74.096461,0.116,Bajo,Bajo,0.998,0.2291,0.0,0.0,0.3583,1,1,0.0,4,270.7,0,1881.8,257.0,0
25793,TAUSA,CUNDINAMARCA,5.196333,-73.887813,0.3039,Alto,Alto,0.991,0.6741,0.0,0.0,0.6792,33,4,0.0,3,41150.8,0,20038.0,1651.0,0
25797,TENA,CUNDINAMARCA,4.655286,-74.389193,0.034,Bajo,Bajo,1.0,0.0,0.0,0.0,0.34,0,0,0.0,11,203.0,0,0.0,0.0,0
25799,TENJO,CUNDINAMARCA,4.872014,-74.143724,0.0435,Bajo,Bajo,1.0,0.0,0.0,0.0,0.4346,0,0,0.0,10,894.7,0,0.0,0.0,0
25805,TIBACUY,CUNDINAMARCA,4.348605,-74.452662,0.1617,Bajo,Bajo,0.998,0.3238,0.0,0.0,0.4838,1,1,0.0,2,1933.9,0,4796.0,0.0,0
25807,TIBIRITA,CUNDINAMARCA,5.052278,-73.504514,0.1307,Bajo,Bajo,1.0,0.3734,0.0,0.0,0.0,5,1,0.0,0,0.0,0,3117.0,388.0,0
25815,TOCAIMA,CUNDINAMARCA,4.459279,-74.636296,0.1771,Bajo,Bajo,0.992,0.5059,0.0,0.0,0.0,13,1,0.0,0,0.0,0,5976.0,0.0,0
25817,TOCANCIPÁ,CUNDINAMARCA,4.964641,-73.91207,0.2328,Medio,Medio,0.997,0.6075,0.0,0.0,0.2013,30,5,0.0,1,22.3,0,5448.3,0.0,0
25823,TOPAIPÍ,CUNDINAMARCA,5.336224,-74.300626,0.0006,Bajo,Bajo,1.0,0.0017,0.0,0.0,0.0,0,0,0.0,0,0.0,0,10.0,0.0,0
25839,UBALÁ,CUNDINAMARCA,4.74762,-73.531489,0.3179,Alto,Alto,0.888,0.7293,0.0,0.105,0.3636,68,9,0.0,2,294.0,2,5925.9,16.0,0
25841,UBAQUE,CUNDINAMARCA,4.483788,-73.933477,0.1078,Bajo,Bajo,1.0,0.2541,0.0,0.0,0.1889,0,0,0.0,1,18.2,0,3500.0,0.0,0
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.307463,-73.814367,0.1624,Bajo,Bajo,0.998,0.464,0.0,0.0,0.0,2,1,0.0,0,0.0,0,12583.7,0.0,0
25845,UNE,CUNDINAMARCA,4.40245,-74.025183,0.1875,Bajo,Bajo,0.957,0.3357,0.0,0.28,0.0,2,1,0.0,0,0.0,1,4294.0,2.0,0
25851,ÚTICA,CUNDINAMARCA,5.19055,-74.483154,0.2167,Medio,Medio,0.937,0.1907,0.0,0.6,0.0,2,2,0.0,0,0.0,1,92.0,347.0,0
25862,VERGARA,CUNDINAMARCA,5.117258,-74.346163,0.0225,Bajo,Bajo,1.0,0.0,0.0,0.0,0.2254,0,0,0.0,2,33.0,0,0.0,0.0,0
25867,VIANÍ,CUNDINAMARCA,4.875208,-74.56132,0.021,Bajo,Bajo,1.0,0.06,0.0,0.0,0.0,0,0,0.0,0,0.0,0,426.0,0.0,0
25871,VILLAGÓMEZ,CUNDINAMARCA,5.273024,-74.195145,0.0952,Bajo,Bajo,1.0,0.2719,0.0,0.0,0.0,4,2,0.0,0,0.0,0,0.0,0.0,0
25873,VILLAPINZÓN,CUNDINAMARCA,5.216393,-73.595704,0.3649,Crítico,Crítico,0.975,0.7062,0.0,0.285,0.4653,50,1,0.0,2,1448.9,2,14342.5,0.0,0
25875,VILLETA,CUNDINAMARCA,5.012754,-74.469686,0.1294,Bajo,Bajo,1.0,0.3697,0.0,0.0,0.0,2,1,0.0,0,0.0,0,5919.6,0.0,0
25878,VIOTÁ,CUNDINAMARCA,4.43935,-74.523131,0.0149,Bajo,Bajo,1.0,0.0,0.0,0.0,0.1485,0,0,0.0,1,9.2,0,0.0,0.0,0
25885,YACOPÍ,CUNDINAMARCA,5.459272,-74.33806,0.0698,Bajo,Bajo,1.0,0.0017,0.0,0.0,0.6921,0,0,0.0,1,50304.8,0,10.0,0.0,0
25898,ZIPACÓN,CUNDINAMARCA,4.759932,-74.379566,0.0,Bajo,Bajo,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0
25899,ZIPAQUIRÁ,CUNDINAMARCA,5.025477,-73.994444,0.2062,Medio,Medio,0.986,0.5238,0.0,0.0,0.2289,5,3,0.0,2,34.9,0,16198.7,0.0,0
27001,QUIBDÓ,CHOCÓ,5.682166,-76.638144,0.3181,Alto,Alto,0.986,0.6417,0.0,0.11,0.66,11,5,0.0,1,30462.5,2,32622.2,2169.0,0
27006,ACANDÍ,CHOCÓ,8.512178,-77.279951,0.1967,Medio,Medio,0.887,0.2764,0.0,0.0,1.0,0,0,0.0,9,160223.4,0,4134.6,0.0,1
27025,ALTO BAUDÓ,CHOCÓ,5.516221,-76.974373,0.0029,Bajo,Bajo,1.0,0.0082,0.0,0.0,0.0,0,0,0.0,0,0.0,0,49.5,0.0,0
27050,ATRATO,CHOCÓ,5.531419,-76.635674,0.228,Medio,Medio,0.994,0.6515,0.0,0.0,0.0,1,1,0.0,0,0.0,0,45294.8,533.0,0
27073,BAGADÓ,CHOCÓ,5.409681,-76.416063,0.1877,Bajo,Bajo,0.969,0.5363,0.0,0.0,0.0,2,1,0.0,0,0.0,0,20911.4,4265.0,0
27075,BAHÍA SOLANO,CHOCÓ,6.222807,-77.401359,0.0708,Bajo,Bajo,1.0,0.0,0.0,0.0,0.7078,0,0,0.0,1,64380.6,0,0.0,0.0,0
