cod_mpio,longitud,tipo_municipio,nom_mpio,cod_dpto,dpto,latitud
76130,"-76,346519",Municipio,CANDELARIA,76,VALLE DEL CAUCA,"3,408354"
76147,"-75,924374",Municipio,CARTAGO,76,VALLE DEL CAUCA,"4,742192"
76233,"-76,68886",Municipio,DAGUA,76,VALLE DEL CAUCA,"3,657318"
76243,"-76,042779",Municipio,EL ÁGUILA,76,VALLE DEL CAUCA,"4,906062"
76246,"-76,221611",Municipio,EL CAIRO,76,VALLE DEL CAUCA,"4,760874"
76248,"-76,311972",Municipio,EL CERRITO,76,VALLE DEL CAUCA,"3,684229"
76250,"-76,237084",Municipio,EL DOVIO,76,VALLE DEL CAUCA,"4,510452"
76275,"-76,234199",Municipio,FLORIDA,76,VALLE DEL CAUCA,"3,324118"
76306,"-76,268068",Municipio,GINEBRA,76,VALLE DEL CAUCA,"3,724181"
76318,"-76,330911",Municipio,GUACARÍ,76,VALLE DEL CAUCA,"3,761815"
76364,"-76,538472",Municipio,JAMUNDÍ,76,VALLE DEL CAUCA,"3,258751"
76377,"-76,56805",Municipio,LA CUMBRE,76,VALLE DEL CAUCA,"3,649268"
76400,"-76,099661",Municipio,LA UNIÓN,76,VALLE DEL CAUCA,"4,533869"
76403,"-76,036529",Municipio,LA VICTORIA,76,VALLE DEL CAUCA,"4,523603"
76497,"-75,974709",Municipio,OBANDO,76,VALLE DEL CAUCA,"4,575712"
76520,"-76,298846",Municipio,PALMIRA,76,VALLE DEL CAUCA,"3,531544"
76563,"-76,241799",Municipio,PRADERA,76,VALLE DEL CAUCA,"3,419793"
76606,"-76,523329",Municipio,RESTREPO,76,VALLE DEL CAUCA,"3,821351"
76616,"-76,288313",Municipio,RIOFRÍO,76,VALLE DEL CAUCA,"4,156908"
76622,"-76,152277",Municipio,ROLDANILLO,76,VALLE DEL CAUCA,"4,413601"
76670,"-76,228692",Municipio,SAN PEDRO,76,VALLE DEL CAUCA,"3,995073"
76736,"-75,931629",Municipio,SEVILLA,76,VALLE DEL CAUCA,"4,270714"
76823,"-76,076859",Municipio,TORO,76,VALLE DEL CAUCA,"4,608085"
76828,"-76,318818",Municipio,TRUJILLO,76,VALLE DEL CAUCA,"4,212037"
76834,"-76,197731",Municipio,TULUÁ,76,VALLE DEL CAUCA,"4,085399"
76845,"-75,737808",Municipio,ULLOA,76,VALLE DEL CAUCA,"4,703623"
76863,"-76,199203",Municipio,VERSALLES,76,VALLE DEL CAUCA,"4,575019"
76869,"-76,441804",Municipio,VIJES,76,VALLE DEL CAUCA,"3,698686"
76890,"-76,382698",Municipio,YOTOCO,76,VALLE DEL CAUCA,"3,861241"
76892,"-76,499893",Municipio,YUMBO,76,VALLE DEL CAUCA,"3,540097"
76895,"-76,070795",Municipio,ZARZAL,76,VALLE DEL CAUCA,"4,392658"
81001,"-70,747408",Municipio,ARAUCA,81,ARAUCA,"7,072726"
81065,"-71,426733",Municipio,ARAUQUITA,81,ARAUCA,"7,02702"
81220,"-70,204286",Municipio,CRAVO NORTE,81,ARAUCA,"6,303913"
81300,"-71,76877",Municipio,FORTUL,81,ARAUCA,"6,796695"
81591,"-71,10339",Municipio,PUERTO RONDÓN,81,ARAUCA,"6,281461"
81736,"-71,872812",Municipio,SARAVENA,81,ARAUCA,"6,953926"
81794,"-71,754427",Municipio,TAME,81,ARAUCA,"6,453324"
85001,"-72,396132",Municipio,YOPAL,85,CASANARE,"5,327102"
85010,"-72,546838",Municipio,AGUAZUL,85,CASANARE,"5,172641"
85015,"-72,87016",Municipio,CHÁMEZA,85,CASANARE,"5,214527"
85125,"-71,764213",Municipio,HATO COROZAL,85,CASANARE,"6,154099"
85136,"-72,334978",Municipio,LA SALINA,85,CASANARE,"6,127762"
85139,"-72,281384",Municipio,MANÍ,85,CASANARE,"4,81681"
85162,"-72,894065",Municipio,MONTERREY,85,CASANARE,"4,877017"
85225,"-72,195323",Municipio,NUNCHÍA,85,CASANARE,"5,636474"
85230,"-71,338533",Municipio,OROCUÉ,85,CASANARE,"4,790258"
85250,"-71,890348",Municipio,PAZ DE ARIPORO,85,CASANARE,"5,879827"
85263,"-71,99286",Municipio,PORE,85,CASANARE,"5,72773"
85279,"-72,760991",Municipio,RECETOR,85,CASANARE,"5,229181"
85300,"-73,038696",Municipio,SABANALARGA,85,CASANARE,"4,854787"
85315,"-72,250157",Municipio,SÁCAMA,85,CASANARE,"6,096738"
85325,"-71,732198",Municipio,SAN LUIS DE PALENQUE,85,CASANARE,"5,422397"
85400,"-72,16165",Municipio,TÁMARA,85,CASANARE,"5,829543"
85410,"-72,74662",Municipio,TAURAMENA,85,CASANARE,"5,018977"
85430,"-71,662812",Municipio,TRINIDAD,85,CASANARE,"5,412178"
85440,"-72,927797",Municipio,VILLANUEVA,85,CASANARE,"4,61035"
86001,"-76,654238",Municipio,MOCOA,86,PUTUMAYO,"1,151172"
86219,"-76,972566",Municipio,COLÓN,86,PUTUMAYO,"1,190133"
86320,"-76,873276",Municipio,ORITO,86,PUTUMAYO,"0,663593"
86568,"-76,496887",Municipio,PUERTO ASÍS,86,PUTUMAYO,"0,505627"
86569,"-76,606118",Municipio,PUERTO CAICEDO,86,PUTUMAYO,"0,687784"
86571,"-76,407663",Municipio,PUERTO GUZMÁN,86,PUTUMAYO,"0,962854"
86573,"-74,781842",Municipio,PUERTO LEGUÍZAMO,86,PUTUMAYO,"-0,192318"
86749,"-76,917814",Municipio,SIBUNDOY,86,PUTUMAYO,"1,20026"
86755,"-76,879283",Municipio,SAN FRANCISCO,86,PUTUMAYO,"1,174194"
86757,"-76,91217",Municipio,SAN MIGUEL,86,PUTUMAYO,"0,34346"
86760,"-77,002641",Municipio,SANTIAGO,86,PUTUMAYO,"1,147076"
86865,"-76,906751",Municipio,VALLE DEL GUAMUEZ,86,PUTUMAYO,"0,423506"
86885,"-76,61721",Municipio,VILLAGARZÓN,86,PUTUMAYO,"1,028821"
88001,"-81,707181",Isla,SAN ANDRÉS,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","12,578108"
88564,"-81,368386",Municipio,PROVIDENCIA,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA","13,373185"
91001,"-69,941721",Municipio,LETICIA,91,AMAZONAS,"-4,19895"
91263,"-73,207114",Área no municipalizada,EL ENCANTO,91,AMAZONAS,"-1,74806"
91405,"-72,791889",Área no municipalizada,LA CHORRERA,91,AMAZONAS,"-1,442617"
91407,"-69,585499",Área no municipalizada,LA PEDRERA,91,AMAZONAS,"-1,320301"
91430,"-71,223208",Área no municipalizada,LA VICTORIA,91,AMAZONAS,"0,054936"
91460,"-70,98893",Área no municipalizada,MIRITÍ - PARANÁ,91,AMAZONAS,"-0,888833"
91530,"-74,014461",Área no municipalizada,PUERTO ALEGRÍA,91,AMAZONAS,"-1,005674"
91536,"-71,752186",Área no municipalizada,PUERTO ARICA,91,AMAZONAS,"-2,147039"
91540,"-70,364937",Municipio,PUERTO NARIÑO,91,AMAZONAS,"-3,779934"
91669,"-72,384213",Área no municipalizada,PUERTO SANTANDER,91,AMAZONAS,"-0,621184"
91798,"-69,741745",Área no municipalizada,TARAPACÁ,91,AMAZONAS,"-2,890126"
94001,"-67,918613",Municipio,INÍRIDA,94,GUAINÍA,"3,866764"
94343,"-69,814066",Municipio,BARRANCOMINAS,94,GUAINÍA,"3,494178"
94883,"-67,067848",Área no municipalizada,SAN FELIPE,94,GUAINÍA,"1,912495"
94884,"-67,566774",Área no municipalizada,PUERTO COLOMBIA,94,GUAINÍA,"2,726438"
94885,"-66,963692",Área no municipalizada,LA GUADALUPE,94,GUAINÍA,"1,632464"
94886,"-67,413312",Área no municipalizada,CACAHUAL,94,GUAINÍA,"3,52617"
94887,"-69,0099",Área no municipalizada,PANA PANA,94,GUAINÍA,"1,865668"
94888,"-69,919404",Área no municipalizada,MORICHAL,94,GUAINÍA,"2,265132"
95001,"-72,639254",Municipio,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,"2,565932"
95015,"-72,655197",Municipio,CALAMAR,95,GUAVIARE,"1,960982"
95025,"-72,627304",Municipio,EL RETORNO,95,GUAVIARE,"2,330164"
95200,"-71,950416",Municipio,MIRAFLORES,95,GUAVIARE,"1,337539"
97001,"-70,232641",Municipio,MITÚ,97,VAUPÉS,"1,253151"
97161,"-71,30221",Municipio,CARURÚ,97,VAUPÉS,"1,016116"
97511,"-71,004339",Área no municipalizada,PACOA,97,VAUPÉS,"0,020698"
97666,"-69,635497",Municipio,TARAIRA,97,VAUPÉS,"-0,564984"
97777,"-70,76091",Área no municipalizada,PAPUNAHUA,97,VAUPÉS,"1,908124"
97889,"-69,203337",Área no municipalizada,YAVARATÉ,97,VAUPÉS,"0,609142"
99001,"-67,487095",Municipio,PUERTO CARREÑO,99,VICHADA,"6,186636"
99524,"-70,410515",Municipio,LA PRIMAVERA,99,VICHADA,"5,486309"
99624,"-70,859499",Municipio,SANTA ROSALÍA,99,VICHADA,"5,136393"
99773,"-69,795533",Municipio,CUMARIBO,99,VICHADA,"4,446352"
