cod_dane_mpio,nombre_mpio,nombre_dpto,score_prioridad_evidencia,nivel_prioridad,score_brecha_informacion,principales_razones,advertencias_datos,resumen_explicativo,anomaly_score_raw,anomalia_ia_percentil,es_perfil_atipico,explicacion_anomalia
94001,INÍRIDA,GUAINÍA,82.83,Muy alta,25.0,2.6% del territorio titulado (16 títulos mineros); anomalía hídrica en PH (percentil 96); 39 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 96): 2.6% del territorio titulado (16 títulos mineros); anomalía hídrica en PH (percentil 96); 39 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.5928220337665644,92.07,True,Perfil atípico por: log1p_n_registros_dtd (z=+2.5); n_parametros_hidricos_evaluables (z=+2.4)
05480,MUTATÁ,ANTIOQUIA,82.26,Muy alta,50.0,12.5% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable; 13 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 96): 12.5% del territorio titulado (14 títulos mineros); sin monitoreo hídrico evaluable; 13 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.48415544068212024,76.02,False,Perfil dentro del rango esperado
05660,SAN LUIS,ANTIOQUIA,82.16,Muy alta,50.0,11.9% del territorio titulado (10 títulos mineros); sin monitoreo hídrico evaluable; 16 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 96): 11.9% del territorio titulado (10 títulos mineros); sin monitoreo hídrico evaluable; 16 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.49389788966176007,77.45,False,Perfil dentro del rango esperado
76892,YUMBO,VALLE DEL CAUCA,82.08,Muy alta,25.0,13.8% del territorio titulado (48 títulos mineros); anomalía hídrica en COBRE POTENCIALMENTE BIODISPONIBLE (percentil 98),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 96): 13.8% del territorio titulado (48 títulos mineros); anomalía hídrica en COBRE POTENCIALMENTE BIODISPONIBLE (percentil 98).,0.5875022125718725,91.71,True,Perfil atípico por: n_parametros_hidricos_evaluables (z=+2.7); disponible_agua (z=+2.4)
05790,TARAZÁ,ANTIOQUIA,82.0,Muy alta,50.0,13.4% del territorio titulado (20 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 96): 13.4% del territorio titulado (20 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.452756586925589,70.94,False,Perfil dentro del rango esperado
27245,EL CARMEN DE ATRATO,CHOCÓ,81.95,Muy alta,25.0,48.6% del territorio titulado (21 títulos mineros); anomalía hídrica en CROMO POTENCIALMENTE BIODISPONIBLE (percentil 94),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 96): 48.6% del territorio titulado (21 títulos mineros); anomalía hídrica en CROMO POTENCIALMENTE BIODISPONIBLE (percentil 94).,0.6315541721045485,97.15,True,Perfil atípico por: pct_area_unidad_titulada_union (z=+4.5); n_parametros_hidricos_evaluables (z=+2.5)
20178,CHIRIGUANÁ,CESAR,81.83,Muy alta,25.0,21.0% del territorio titulado (10 títulos mineros); anomalía hídrica en OXIGENO DISUELTO OD (percentil 83); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 96): 21.0% del territorio titulado (10 títulos mineros); anomalía hídrica en OXIGENO DISUELTO OD (percentil 83); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6557065364079672,98.31,True,Perfil atípico por: disponible_agua (z=+2.4); score_senal_hidrica (z=-2.0)
68655,SABANA DE TORRES,SANTANDER,81.61,Muy alta,25.0,1.5% del territorio titulado (20 títulos mineros); anomalía hídrica en NITRATO (percentil 92); 32 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 1.5% del territorio titulado (20 títulos mineros); anomalía hídrica en NITRATO (percentil 92); 32 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6091841441655875,94.56,True,Perfil atípico por: log1p_n_registros_dtd (z=+2.4); disponible_agua (z=+2.4)
05425,MACEO,ANTIOQUIA,81.4,Muy alta,50.0,16.1% del territorio titulado (15 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 95): 16.1% del territorio titulado (15 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4554371919703139,71.57,False,Perfil dentro del rango esperado
68745,SIMACOTA,SANTANDER,80.78,Muy alta,25.0,4.4% del territorio titulado (10 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 94); 17 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 4.4% del territorio titulado (10 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 94); 17 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6099284947390452,94.83,True,Perfil atípico por: n_sitios_monitoreo (z=+2.9); n_parametros_hidricos_evaluables (z=+2.5)
27491,NÓVITA,CHOCÓ,80.78,Muy alta,50.0,11.7% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable; 10 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 95): 11.7% del territorio titulado (11 títulos mineros); sin monitoreo hídrico evaluable; 10 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.47305693796948317,74.51,False,Perfil dentro del rango esperado
23682,SAN JOSÉ DE URÉ,CÓRDOBA,80.41,Muy alta,50.0,56.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 95): 56.0% del territorio titulado (4 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6210641377369704,96.17,True,Perfil atípico por: pct_area_unidad_titulada_union (z=+5.2); log1p_n_registros_dtd (z=+1.0)
19780,SUÁREZ,CAUCA,80.41,Muy alta,50.0,21.7% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 95): 21.7% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable; 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.47313767331373763,74.6,False,Perfil dentro del rango esperado
44001,RIOHACHA,LA GUAJIRA,80.02,Muy alta,25.0,3.2% del territorio titulado (8 títulos mineros); anomalía hídrica en CONDUCTIVIDAD ELECTRICA (percentil 95); 7 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 3.2% del territorio titulado (8 títulos mineros); anomalía hídrica en CONDUCTIVIDAD ELECTRICA (percentil 95); 7 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.5915552004749801,91.98,True,Perfil atípico por: disponible_agua (z=+2.4); n_parametros_hidricos_evaluables (z=+1.9)
05154,CAUCASIA,ANTIOQUIA,80.0,Muy alta,25.0,10.5% del territorio titulado (24 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 97),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 10.5% del territorio titulado (24 títulos mineros); anomalía hídrica en TURBIDEZ (percentil 97).,0.5458150378091944,86.27,False,Perfil dentro del rango esperado
19110,BUENOS AIRES,CAUCA,79.52,Muy alta,25.0,19.6% del territorio titulado (11 títulos mineros); anomalía hídrica en ZINC TOTAL EN AGUA (percentil 99),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 19.6% del territorio titulado (11 títulos mineros); anomalía hídrica en ZINC TOTAL EN AGUA (percentil 99).,0.5968838369196581,92.6,True,Perfil atípico por: n_parametros_hidricos_evaluables (z=+2.8); score_senal_hidrica (z=+2.5)
25407,LENGUAZAQUE,CUNDINAMARCA,79.41,Muy alta,25.0,21.6% del territorio titulado (64 títulos mineros); anomalía hídrica en TEMPERATURA (percentil 87),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 21.6% del territorio titulado (64 títulos mineros); anomalía hídrica en TEMPERATURA (percentil 87).,0.6266626797810216,96.7,True,Perfil atípico por: log1p_n_titulos_mineros (z=+2.4); disponible_agua (z=+2.4)
68418,LOS SANTOS,SANTANDER,79.21,Muy alta,25.0,7.5% del territorio titulado (18 títulos mineros); anomalía hídrica en SOLIDOS SUSPENDIDOS TOTALES (percentil 99),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 95): 7.5% del territorio titulado (18 títulos mineros); anomalía hídrica en SOLIDOS SUSPENDIDOS TOTALES (percentil 99).,0.5793761065309402,91.27,True,Perfil atípico por: n_sitios_monitoreo (z=+2.9); score_senal_hidrica (z=+2.5)
54800,TEORAMA,NORTE DE SANTANDER,79.15,Muy alta,25.0,6.0% del territorio titulado (6 títulos mineros); anomalía hídrica en DEMANDA QUIMICA DE OXIGENO DQO (percentil 85); 9 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 6.0% del territorio titulado (6 títulos mineros); anomalía hídrica en DEMANDA QUIMICA DE OXIGENO DQO (percentil 85); 9 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6494466516413815,98.04,True,Perfil atípico por: disponible_agua (z=+2.4); log1p_n_registros_dtd (z=+1.4)
20228,CURUMANÍ,CESAR,79.09,Muy alta,50.0,5.0% del territorio titulado (24 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 94): 5.0% del territorio titulado (24 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4629796614699859,72.73,False,Perfil dentro del rango esperado
54680,SANTIAGO,NORTE DE SANTANDER,79.02,Muy alta,50.0,7.1% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 94): 7.1% del territorio titulado (12 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.44990633127237606,70.41,False,Perfil dentro del rango esperado
15491,NOBSA,BOYACÁ,78.91,Muy alta,25.0,13.9% del territorio titulado (12 títulos mineros); anomalía hídrica en CONDUCTIVIDAD ELECTRICA (percentil 99),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 13.9% del territorio titulado (12 títulos mineros); anomalía hídrica en CONDUCTIVIDAD ELECTRICA (percentil 99).,0.5658736581368539,89.3,False,Perfil dentro del rango esperado
68573,PUERTO PARRA,SANTANDER,78.9,Muy alta,25.0,4.1% del territorio titulado (8 títulos mineros); anomalía hídrica en CADMIO POTENCIALMENTE BIODISPONIBLE (percentil 92); 20 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 4.1% del territorio titulado (8 títulos mineros); anomalía hídrica en CADMIO POTENCIALMENTE BIODISPONIBLE (percentil 92); 20 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6067238145982725,94.21,True,Perfil atípico por: n_sitios_monitoreo (z=+2.9); n_parametros_hidricos_evaluables (z=+2.7)
76147,CARTAGO,VALLE DEL CAUCA,78.81,Muy alta,25.0,17.6% del territorio titulado (16 títulos mineros); anomalía hídrica en CROMO POTENCIALMENTE BIODISPONIBLE (percentil 96),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 17.6% del territorio titulado (16 títulos mineros); anomalía hídrica en CROMO POTENCIALMENTE BIODISPONIBLE (percentil 96).,0.5752488962511041,90.64,True,Perfil atípico por: disponible_agua (z=+2.4); n_parametros_hidricos_evaluables (z=+2.1)
19256,EL TAMBO,CAUCA,78.75,Muy alta,50.0,4.3% del territorio titulado (18 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 94): 4.3% del territorio titulado (18 títulos mineros); sin monitoreo hídrico evaluable; 5 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4593254389039217,72.28,False,Perfil dentro del rango esperado
05756,SONSÓN,ANTIOQUIA,78.72,Muy alta,25.0,7.2% del territorio titulado (32 títulos mineros); anomalía hídrica en SULFATO (percentil 68); 12 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 7.2% del territorio titulado (32 títulos mineros); anomalía hídrica en SULFATO (percentil 68); 12 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6695687639382747,99.02,True,Perfil atípico por: score_senal_hidrica (z=-6.1); disponible_agua (z=+2.4)
44650,SAN JUAN DEL CESAR,LA GUAJIRA,78.69,Muy alta,25.0,9.8% del territorio titulado (10 títulos mineros); anomalía hídrica en CADMIO POTENCIALMENTE BIODISPONIBLE (percentil 81); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 9.8% del territorio titulado (10 títulos mineros); anomalía hídrica en CADMIO POTENCIALMENTE BIODISPONIBLE (percentil 81); 1 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.6136940689848835,95.37,True,Perfil atípico por: n_sitios_monitoreo (z=+2.9); n_parametros_hidricos_evaluables (z=+2.5)
54239,DURANIA,NORTE DE SANTANDER,78.47,Muy alta,50.0,10.1% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV),cobertura hídrica limitada o ausente; sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación); cobertura de datos limitada — interpretar con cautela,Prioridad muy alta (percentil 94): 10.1% del territorio titulado (9 títulos mineros); sin monitoreo hídrico evaluable; 3 detecciones tempranas DTD en 0 núcleo(s) (2025-IV).,0.4524316820937755,70.86,False,Perfil dentro del rango esperado
73678,SAN LUIS,TOLIMA,78.42,Muy alta,25.0,6.7% del territorio titulado (37 títulos mineros); anomalía hídrica en PH (percentil 94),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 94): 6.7% del territorio titulado (37 títulos mineros); anomalía hídrica en PH (percentil 94).,0.5497826757025543,87.08,False,Perfil dentro del rango esperado
20250,EL PASO,CESAR,78.32,Muy alta,25.0,20.3% del territorio titulado (10 títulos mineros); anomalía hídrica en FOSFORO REACTIVO DISUELTO (percentil 93),sin cobertura forestal nacional confirmada en el MVP (no equivale a cero deforestación),Prioridad muy alta (percentil 93): 20.3% del territorio titulado (10 títulos mineros); anomalía hídrica en FOSFORO REACTIVO DISUELTO (percentil 93).,0.578266427011735,91.09,True,Perfil atípico por: disponible_agua (z=+2.4); n_parametros_hidricos_evaluables (z=+2.2)
